timestamp,city,lat,lon,aqi,pm2_5,pm10,no2,so2,o3,hour,weekday,pm2_5_ma,pm10_ma
2025-10-30 15:00:00,Delhi,28.6517178,77.2219388,5,80.79,87.98,16.25,2.37,76.53,15,3,78.10000000000002,83.85333333333334
2025-10-30 16:00:00,Delhi,28.6517178,77.2219388,5,83.42,92.16,16.3,2.34,69.41,16,3,80.76333333333336,88.00333333333333
2025-10-30 17:00:00,Delhi,28.6517178,77.2219388,5,87.08,97.52,16.88,2.25,61.43,17,3,83.76333333333336,92.55333333333334
2025-10-30 18:00:00,Delhi,28.6517178,77.2219388,5,90.36,101.65,17.14,2.04,54.98,18,3,86.95333333333336,97.11
2025-10-30 19:00:00,Delhi,28.6517178,77.2219388,5,92.67,103.66,16.0,1.72,51.04,19,3,90.03666666666668,100.94333333333333
2025-10-30 20:00:00,Delhi,28.6517178,77.2219388,5,95.01,105.59,13.87,1.6,49.57,20,3,92.68000000000002,103.63333333333334
2025-10-30 21:00:00,Delhi,28.6517178,77.2219388,5,97.8,107.98,11.91,1.59,48.96,21,3,95.16000000000001,105.74333333333334
2025-10-30 22:00:00,Delhi,28.6517178,77.2219388,5,100.87,110.96,10.58,1.58,47.74,22,3,97.89333333333336,108.17666666666668
2025-10-30 23:00:00,Delhi,28.6517178,77.2219388,5,103.87,114.26,9.89,1.46,44.82,23,3,100.84666666666669,111.06666666666666
2025-10-31 00:00:00,Delhi,28.6517178,77.2219388,5,106.49,117.36,9.67,1.39,41.73,0,4,103.74333333333335,114.19333333333333
2025-10-31 01:00:00,Delhi,28.6517178,77.2219388,5,108.44,120.2,10.68,1.51,37.88,1,4,106.2666666666667,117.27333333333335
2025-10-31 02:00:00,Delhi,28.6517178,77.2219388,5,110.18,123.2,13.8,1.91,33.16,2,4,108.37000000000002,120.25333333333333
2025-10-31 03:00:00,Delhi,28.6517178,77.2219388,5,109.92,123.5,16.14,2.26,33.53,3,4,109.51333333333336,122.3
2025-10-31 04:00:00,Delhi,28.6517178,77.2219388,5,100.08,112.55,13.66,2.59,50.95,4,4,106.72666666666669,119.75
2025-10-31 05:00:00,Delhi,28.6517178,77.2219388,5,94.85,107.29,12.39,2.54,57.33,5,4,101.61666666666667,114.44666666666667
2025-10-31 06:00:00,Delhi,28.6517178,77.2219388,5,91.04,103.11,10.68,2.55,67.71,6,4,95.32333333333334,107.65000000000002
2025-10-31 07:00:00,Delhi,28.6517178,77.2219388,4,50.4,56.73,3.94,1.81,93.82,7,4,78.76333333333336,89.04333333333334
2025-10-31 08:00:00,Delhi,28.6517178,77.2219388,3,32.36,36.56,2.51,1.2,96.05,8,4,57.933333333333344,65.46666666666665
2025-10-31 09:00:00,Delhi,28.6517178,77.2219388,3,27.51,31.29,2.39,1.05,95.89,9,4,36.75666666666668,41.526666666666664
2025-10-31 10:00:00,Delhi,28.6517178,77.2219388,3,27.77,32.58,5.34,1.25,89.16,10,4,29.213333333333352,33.47666666666667
2025-10-31 11:00:00,Delhi,28.6517178,77.2219388,3,30.31,37.28,11.83,1.77,79.26,11,4,28.53000000000002,33.71666666666667
2025-10-31 12:00:00,Delhi,28.6517178,77.2219388,3,32.77,41.98,21.24,2.49,69.14,12,4,30.28333333333335,37.28
2025-10-31 13:00:00,Delhi,28.6517178,77.2219388,3,36.05,47.94,29.57,3.45,59.21,13,4,33.04333333333335,42.4
2025-10-31 14:00:00,Delhi,28.6517178,77.2219388,3,39.86,54.84,33.22,4.14,50.49,14,4,36.22666666666668,48.25333333333333
2025-10-31 15:00:00,Delhi,28.6517178,77.2219388,3,43.41,60.96,33.17,4.18,43.6,15,4,39.77333333333335,54.580000000000005
2025-10-31 16:00:00,Delhi,28.6517178,77.2219388,3,46.13,65.08,31.05,3.64,37.71,16,4,43.133333333333354,60.29333333333333
2025-10-31 17:00:00,Delhi,28.6517178,77.2219388,3,49.14,69.46,29.58,3.3,32.68,17,4,46.22666666666669,65.16666666666667
2025-10-31 18:00:00,Delhi,28.6517178,77.2219388,4,51.08,71.8,28.21,2.75,28.55,18,4,48.78333333333335,68.77999999999999
2025-10-31 19:00:00,Delhi,28.6517178,77.2219388,4,51.21,71.13,25.44,1.97,25.87,19,4,50.47666666666669,70.79666666666667
2025-10-31 20:00:00,Delhi,28.6517178,77.2219388,4,51.13,70.54,22.07,1.39,24.15,20,4,51.140000000000015,71.15666666666668
2025-10-31 21:00:00,Delhi,28.6517178,77.2219388,4,51.38,70.57,19.45,1.04,22.32,21,4,51.24000000000003,70.74666666666667
2025-10-31 22:00:00,Delhi,28.6517178,77.2219388,4,51.46,70.69,17.53,0.85,20.28,22,4,51.32333333333335,70.60000000000001
2025-10-31 23:00:00,Delhi,28.6517178,77.2219388,4,51.99,71.71,16.27,0.77,18.47,23,4,51.61000000000002,70.99
2025-11-01 00:00:00,Delhi,28.6517178,77.2219388,4,52.89,73.44,15.59,0.76,16.83,0,5,52.11333333333335,71.94666666666666
2025-11-01 01:00:00,Delhi,28.6517178,77.2219388,4,53.51,75.3,15.58,0.9,14.85,1,5,52.79666666666668,73.48333333333333
2025-11-01 02:00:00,Delhi,28.6517178,77.2219388,4,54.32,78.42,16.45,1.27,12.72,2,5,53.57333333333335,75.72
2025-11-01 03:00:00,Delhi,28.6517178,77.2219388,4,55.19,81.81,14.17,1.68,18.25,3,5,54.34000000000001,78.51
2025-11-01 04:00:00,Delhi,28.6517178,77.2219388,4,52.13,80.19,10.97,2.63,43.93,4,5,53.880000000000024,80.14
2025-11-01 05:00:00,Delhi,28.6517178,77.2219388,4,52.97,81.84,9.53,2.75,65.6,5,5,53.430000000000014,81.28
2025-11-01 06:00:00,Delhi,28.6517178,77.2219388,4,60.7,89.9,7.99,2.69,94.1,6,5,55.26666666666669,83.97666666666667
2025-11-01 07:00:00,Delhi,28.6517178,77.2219388,4,51.65,72.85,1.96,3.66,140.36,7,5,55.10666666666668,81.53
2025-11-01 08:00:00,Delhi,28.6517178,77.2219388,4,47.49,65.16,1.31,3.49,143.43,8,5,53.28000000000002,75.97
2025-11-01 09:00:00,Delhi,28.6517178,77.2219388,4,45.05,61.75,1.35,3.22,141.8,9,5,48.063333333333354,66.58666666666666
2025-11-01 10:00:00,Delhi,28.6517178,77.2219388,3,45.71,62.78,3.48,3.14,130.93,10,5,46.08333333333335,63.23
2025-11-01 11:00:00,Delhi,28.6517178,77.2219388,3,47.95,66.04,7.98,3.14,113.3,11,5,46.23666666666668,63.52333333333333
2025-11-01 12:00:00,Delhi,28.6517178,77.2219388,3,49.78,68.98,14.0,3.17,95.72,12,5,47.813333333333354,65.93333333333334
2025-11-01 13:00:00,Delhi,28.6517178,77.2219388,4,51.68,72.21,19.38,3.26,79.07,13,5,49.80333333333335,69.07666666666667
2025-11-01 14:00:00,Delhi,28.6517178,77.2219388,4,54.62,77.28,23.27,3.42,66.09,14,5,52.02666666666668,72.82333333333332
2025-11-01 15:00:00,Delhi,28.6517178,77.2219388,4,57.74,82.8,25.22,3.49,56.44,15,5,54.680000000000014,77.42999999999999
2025-11-01 16:00:00,Delhi,28.6517178,77.2219388,4,59.71,86.56,25.47,3.41,48.83,16,5,57.35666666666668,82.21333333333332
2025-11-01 17:00:00,Delhi,28.6517178,77.2219388,4,62.37,91.1,25.61,3.37,43.4,17,5,59.94000000000002,86.82000000000001
2025-11-01 18:00:00,Delhi,28.6517178,77.2219388,4,65.32,95.25,25.25,3.18,39.55,18,5,62.466666666666676,90.96999999999998
2025-11-01 19:00:00,Delhi,28.6517178,77.2219388,4,68.08,98.34,23.18,2.81,37.9,19,5,65.25666666666667,94.89666666666666
2025-11-01 20:00:00,Delhi,28.6517178,77.2219388,4,71.8,102.72,20.2,2.52,37.23,20,5,68.40000000000002,98.77
2025-11-01 21:00:00,Delhi,28.6517178,77.2219388,5,75.3,107.05,17.3,2.33,37.19,21,5,71.72666666666667,102.70333333333333
2025-11-01 22:00:00,Delhi,28.6517178,77.2219388,5,77.53,109.91,14.44,2.21,38.29,22,5,74.87666666666668,106.56
2025-11-01 23:00:00,Delhi,28.6517178,77.2219388,5,79.25,112.18,11.95,2.09,41.2,23,5,77.36000000000001,109.71333333333332
2025-11-02 00:00:00,Delhi,28.6517178,77.2219388,5,80.21,113.36,10.2,2.11,45.23,0,6,78.99666666666667,111.81666666666666
2025-11-02 01:00:00,Delhi,28.6517178,77.2219388,5,79.59,112.79,9.68,2.34,48.08,1,6,79.68333333333335,112.77666666666669
2025-11-02 02:00:00,Delhi,28.6517178,77.2219388,5,78.63,113.02,11.42,2.88,48.65,2,6,79.47666666666669,113.05666666666667
2025-11-02 03:00:00,Delhi,28.6517178,77.2219388,5,78.02,113.91,12.64,3.32,54.43,3,6,78.74666666666668,113.24000000000001
2025-11-02 04:00:00,Delhi,28.6517178,77.2219388,5,75.45,112.23,11.38,3.86,73.91,4,6,77.36666666666667,113.05333333333333
2025-11-02 05:00:00,Delhi,28.6517178,77.2219388,4,71.24,108.14,9.39,4.13,91.68,5,6,74.90333333333335,111.42666666666666
2025-11-02 06:00:00,Delhi,28.6517178,77.2219388,5,75.83,113.19,7.38,4.36,115.29,6,6,74.17333333333335,111.18666666666667
2025-11-02 07:00:00,Delhi,28.6517178,77.2219388,4,48.95,75.64,1.39,5.0,147.14,7,6,65.34000000000002,98.99
2025-11-02 08:00:00,Delhi,28.6517178,77.2219388,4,40.87,63.13,0.92,3.98,143.75,8,6,55.216666666666676,83.98666666666666
2025-11-02 09:00:00,Delhi,28.6517178,77.2219388,4,39.41,61.0,0.98,3.69,143.32,9,6,43.07666666666668,66.59
2025-11-02 10:00:00,Delhi,28.6517178,77.2219388,3,41.11,63.25,3.17,3.66,132.59,10,6,40.463333333333345,62.46
2025-11-02 11:00:00,Delhi,28.6517178,77.2219388,3,44.08,67.62,8.05,3.69,114.26,11,6,41.53333333333334,63.95666666666667
2025-11-02 12:00:00,Delhi,28.6517178,77.2219388,3,46.73,72.17,14.81,3.72,96.8,12,6,43.973333333333336,67.68
2025-11-02 13:00:00,Delhi,28.6517178,77.2219388,3,49.39,77.08,19.94,3.79,82.9,13,6,46.73333333333335,72.29
2025-11-02 14:00:00,Delhi,28.6517178,77.2219388,4,52.85,83.28,22.16,3.8,73.36,14,6,49.65666666666667,77.51
2025-11-02 15:00:00,Delhi,28.6517178,77.2219388,4,56.16,89.06,22.25,3.63,65.45,15,6,52.80000000000001,83.14
2025-11-02 16:00:00,Delhi,28.6517178,77.2219388,4,57.73,91.73,20.9,3.23,57.54,16,6,55.58000000000001,88.02333333333333
2025-11-02 17:00:00,Delhi,28.6517178,77.2219388,4,59.74,94.84,19.83,2.84,52.03,17,6,57.87666666666669,91.87666666666667
2025-11-02 18:00:00,Delhi,28.6517178,77.2219388,4,61.17,96.5,18.5,2.32,48.36,18,6,59.54666666666668,94.35666666666667
2025-11-02 19:00:00,Delhi,28.6517178,77.2219388,4,61.2,96.1,15.87,1.76,46.71,19,6,60.70333333333335,95.81333333333333
2025-11-02 20:00:00,Delhi,28.6517178,77.2219388,4,61.88,97.47,13.17,1.55,46.87,20,6,61.416666666666686,96.69
2025-11-02 21:00:00,Delhi,28.6517178,77.2219388,4,62.44,98.75,10.91,1.4,47.2,21,6,61.84000000000001,97.44
2025-11-02 22:00:00,Delhi,28.6517178,77.2219388,4,62.84,99.56,9.27,1.31,47.55,22,6,62.38666666666668,98.59333333333332
2025-11-02 23:00:00,Delhi,28.6517178,77.2219388,4,63.13,100.13,8.19,1.29,48.8,23,6,62.80333333333335,99.48
2025-11-03 00:00:00,Delhi,28.6517178,77.2219388,4,63.41,100.53,7.74,1.36,51.14,0,0,63.12666666666669,100.07333333333334
2025-11-03 01:00:00,Delhi,28.6517178,77.2219388,4,62.68,100.12,8.34,1.71,53.03,1,0,63.073333333333345,100.26
2025-11-03 02:00:00,Delhi,28.6517178,77.2219388,4,61.96,101.08,11.39,2.47,51.33,2,0,62.683333333333344,100.57666666666667
2025-11-03 03:00:00,Delhi,28.6517178,77.2219388,4,61.18,102.98,13.44,3.35,55.05,3,0,61.94000000000002,101.39333333333333
2025-11-03 04:00:00,Delhi,28.6517178,77.2219388,4,59.04,105.05,11.55,4.61,75.19,4,0,60.72666666666668,103.03666666666668
2025-11-03 05:00:00,Delhi,28.6517178,77.2219388,4,58.19,105.2,9.74,5.1,89.53,5,0,59.470000000000006,104.41000000000001
2025-11-03 06:00:00,Delhi,28.6517178,77.2219388,4,59.55,107.98,7.36,5.31,110.97,6,0,58.92666666666668,106.07666666666667
2025-11-03 07:00:00,Delhi,28.6517178,77.2219388,4,50.34,106.59,1.66,4.29,138.12,7,0,56.02666666666668,106.58999999999999
2025-11-03 08:00:00,Delhi,28.6517178,77.2219388,3,46.63,99.7,1.04,3.55,136.56,8,0,52.173333333333346,104.75666666666667
2025-11-03 09:00:00,Delhi,28.6517178,77.2219388,3,43.88,93.07,1.06,3.16,135.34,9,0,46.95000000000002,99.78666666666668
2025-11-03 10:00:00,Delhi,28.6517178,77.2219388,3,43.76,88.69,3.9,3.23,122.74,10,0,44.75666666666668,93.82
2025-11-03 11:00:00,Delhi,28.6517178,77.2219388,3,44.92,86.56,10.04,3.55,102.29,11,0,44.18666666666669,89.44
2025-11-03 12:00:00,Delhi,28.6517178,77.2219388,3,46.03,86.55,18.47,3.88,83.46,12,0,44.90333333333334,87.26666666666667
2025-11-03 13:00:00,Delhi,28.6517178,77.2219388,3,47.4,88.12,24.93,4.29,69.03,13,0,46.11666666666668,87.07666666666667
2025-11-03 14:00:00,Delhi,28.6517178,77.2219388,3,49.73,91.61,27.95,4.75,60.11,14,0,47.720000000000006,88.76
2025-11-03 15:00:00,Delhi,28.6517178,77.2219388,4,52.13,94.88,28.55,5.0,53.47,15,0,49.75333333333335,91.53666666666668
2025-11-03 16:00:00,Delhi,28.6517178,77.2219388,4,53.16,95.01,27.42,4.77,47.09,16,0,51.673333333333346,93.83333333333333
2025-11-03 17:00:00,Delhi,28.6517178,77.2219388,4,54.58,95.53,26.65,4.34,42.34,17,0,53.29000000000001,95.13999999999999
2025-11-03 18:00:00,Delhi,28.6517178,77.2219388,4,55.25,93.86,25.55,3.69,39.29,18,0,54.33000000000001,94.8
2025-11-03 19:00:00,Delhi,28.6517178,77.2219388,4,54.1,88.59,22.89,2.97,38.79,19,0,54.64333333333335,92.66000000000001
2025-11-03 20:00:00,Delhi,28.6517178,77.2219388,4,52.54,83.43,19.59,2.56,40.62,20,0,53.963333333333345,88.62666666666667
2025-11-03 21:00:00,Delhi,28.6517178,77.2219388,4,50.76,78.41,16.36,2.34,44.74,21,0,52.466666666666676,83.47666666666667
2025-11-03 22:00:00,Delhi,28.6517178,77.2219388,3,47.79,71.96,12.36,2.45,56.36,22,0,50.363333333333344,77.93333333333334
2025-11-03 23:00:00,Delhi,28.6517178,77.2219388,3,45.35,65.81,9.61,2.38,63.18,23,0,47.966666666666676,72.06
2025-11-04 00:00:00,Delhi,28.6517178,77.2219388,3,43.23,60.66,7.65,2.48,70.2,0,1,45.45666666666668,66.14333333333333
2025-11-04 01:00:00,Delhi,28.6517178,77.2219388,3,41.35,55.82,6.26,2.72,80.95,1,1,43.310000000000024,60.76333333333333
2025-11-04 02:00:00,Delhi,28.6517178,77.2219388,3,41.7,55.1,7.51,3.03,83.92,2,1,42.09333333333335,57.19333333333333
2025-11-04 03:00:00,Delhi,28.6517178,77.2219388,3,43.21,56.95,10.01,3.4,83.47,3,1,42.08666666666668,55.95666666666667
2025-11-04 04:00:00,Delhi,28.6517178,77.2219388,3,44.98,59.74,9.55,4.07,90.35,4,1,43.29666666666668,57.26333333333334
2025-11-04 05:00:00,Delhi,28.6517178,77.2219388,3,46.63,62.45,8.25,4.49,95.26,5,1,44.94000000000002,59.71333333333334
2025-11-04 06:00:00,Delhi,28.6517178,77.2219388,3,48.41,64.47,6.28,4.79,104.97,6,1,46.673333333333346,62.220000000000006
2025-11-04 07:00:00,Delhi,28.6517178,77.2219388,3,41.62,54.86,2.19,4.21,127.24,7,1,45.55333333333334,60.593333333333334
2025-11-04 08:00:00,Delhi,28.6517178,77.2219388,3,40.26,53.42,1.95,4.09,127.4,8,1,43.430000000000014,57.583333333333336
2025-11-04 09:00:00,Delhi,28.6517178,77.2219388,3,40.64,54.22,2.41,4.23,125.63,9,1,40.84000000000001,54.166666666666664
2025-11-04 10:00:00,Delhi,28.6517178,77.2219388,3,42.61,57.33,4.92,4.29,117.19,10,1,41.170000000000016,54.99000000000001
2025-11-04 11:00:00,Delhi,28.6517178,77.2219388,3,45.84,62.32,9.88,4.33,103.94,11,1,43.03000000000002,57.95666666666667
2025-11-04 12:00:00,Delhi,28.6517178,77.2219388,3,49.13,67.46,16.38,4.57,91.56,12,1,45.860000000000014,62.370000000000005
2025-11-04 13:00:00,Delhi,28.6517178,77.2219388,4,52.55,72.94,22.15,4.86,78.1,13,1,49.173333333333346,67.57333333333334
2025-11-04 14:00:00,Delhi,28.6517178,77.2219388,4,56.93,80.04,25.85,4.87,65.45,14,1,52.87000000000001,73.48
2025-11-04 15:00:00,Delhi,28.6517178,77.2219388,4,61.12,86.9,27.12,4.61,55.61,15,1,56.866666666666674,79.96000000000002
2025-11-04 16:00:00,Delhi,28.6517178,77.2219388,4,64.41,92.02,26.45,4.14,47.72,16,1,60.820000000000014,86.32000000000001
2025-11-04 17:00:00,Delhi,28.6517178,77.2219388,4,68.04,97.06,25.51,3.67,42.34,17,1,64.52333333333335,91.99333333333334
2025-11-04 18:00:00,Delhi,28.6517178,77.2219388,4,70.53,99.66,24.19,3.02,38.79,18,1,67.66000000000001,96.24666666666667
2025-11-04 19:00:00,Delhi,28.6517178,77.2219388,4,71.29,99.21,21.36,2.34,37.25,19,1,69.95333333333336,98.64333333333333
2025-11-04 20:00:00,Delhi,28.6517178,77.2219388,4,73.26,100.66,18.25,2.08,36.69,20,1,71.69333333333334,99.84333333333335
2025-11-04 21:00:00,Delhi,28.6517178,77.2219388,5,76.17,103.53,16.04,2.06,35.81,21,1,73.57333333333335,101.13333333333334
2025-11-04 22:00:00,Delhi,28.6517178,77.2219388,5,79.28,106.95,14.93,2.23,34.81,22,1,76.2366666666667,103.71333333333335
2025-11-04 23:00:00,Delhi,28.6517178,77.2219388,5,82.47,110.57,14.5,2.35,33.94,23,1,79.30666666666669,107.01666666666667
2025-11-05 00:00:00,Delhi,28.6517178,77.2219388,5,85.14,113.91,14.67,2.41,32.4,0,2,82.29666666666668,110.47666666666669
2025-11-05 01:00:00,Delhi,28.6517178,77.2219388,5,86.09,116.26,16.02,2.55,28.78,1,2,84.56666666666668,113.58
2025-11-05 02:00:00,Delhi,28.6517178,77.2219388,5,85.89,118.87,19.38,2.9,23.0,2,2,85.70666666666669,116.34666666666668
2025-11-05 03:00:00,Delhi,28.6517178,77.2219388,5,84.36,120.41,18.66,3.21,25.34,3,2,85.44666666666667,118.51333333333334
2025-11-05 04:00:00,Delhi,28.6517178,77.2219388,5,76.32,118.81,11.92,4.59,60.19,4,2,82.19000000000001,119.36333333333334
2025-11-05 05:00:00,Delhi,28.6517178,77.2219388,4,72.28,119.73,9.37,4.64,79.53,5,2,77.65333333333335,119.65000000000002
2025-11-05 06:00:00,Delhi,28.6517178,77.2219388,4,73.87,127.57,7.12,4.55,103.06,6,2,74.15666666666668,122.03666666666668
2025-11-05 07:00:00,Delhi,28.6517178,77.2219388,4,47.6,106.55,1.89,3.91,125.32,7,2,64.58333333333336,117.95
2025-11-05 08:00:00,Delhi,28.6517178,77.2219388,3,37.78,90.22,1.17,3.14,128.11,8,2,53.08333333333335,108.11333333333334
2025-11-05 09:00:00,Delhi,28.6517178,77.2219388,3,35.03,84.55,1.2,2.9,129.59,9,2,40.136666666666684,93.77333333333335
2025-11-05 10:00:00,Delhi,28.6517178,77.2219388,3,35.73,82.82,3.88,3.02,121.54,10,2,36.180000000000014,85.86333333333334
2025-11-05 11:00:00,Delhi,28.6517178,77.2219388,3,37.89,82.9,9.68,3.33,104.99,11,2,36.21666666666668,83.42333333333335
2025-11-05 12:00:00,Delhi,28.6517178,77.2219388,3,40.2,84.21,17.59,3.61,88.89,12,2,37.94000000000001,83.31
2025-11-05 13:00:00,Delhi,28.6517178,77.2219388,3,43.0,85.93,22.73,3.89,77.06,13,2,40.36333333333335,84.34666666666668
2025-11-05 14:00:00,Delhi,28.6517178,77.2219388,3,47.18,88.67,22.91,4.22,74.36,14,2,43.460000000000015,86.27000000000002
2025-11-05 15:00:00,Delhi,28.6517178,77.2219388,4,51.96,91.3,19.57,4.55,78.62,15,2,47.38000000000002,88.63333333333334
2025-11-05 16:00:00,Delhi,28.6517178,77.2219388,4,55.78,92.81,13.58,4.99,88.85,16,2,51.640000000000015,90.92666666666668
2025-11-05 17:00:00,Delhi,28.6517178,77.2219388,4,59.44,94.74,11.16,5.02,92.16,17,2,55.72666666666668,92.95
2025-11-05 18:00:00,Delhi,28.6517178,77.2219388,4,61.39,94.85,9.21,4.74,95.19,18,2,58.87000000000001,94.13333333333333
2025-11-05 19:00:00,Delhi,28.6517178,77.2219388,4,60.81,91.78,7.07,4.47,98.01,19,2,60.54666666666668,93.79
2025-11-05 20:00:00,Delhi,28.6517178,77.2219388,4,59.02,87.37,5.45,4.44,99.52,20,2,60.40666666666669,91.33333333333333
2025-11-05 21:00:00,Delhi,28.6517178,77.2219388,4,56.66,82.52,4.37,4.58,100.1,21,2,58.83000000000001,87.22333333333334
2025-11-05 22:00:00,Delhi,28.6517178,77.2219388,4,53.77,77.14,3.72,4.69,98.88,22,2,56.48333333333335,82.34333333333335
2025-11-05 23:00:00,Delhi,28.6517178,77.2219388,4,51.69,73.22,3.44,4.75,96.7,23,2,54.04000000000001,77.62666666666668
2025-11-06 00:00:00,Delhi,28.6517178,77.2219388,4,50.29,70.82,3.47,5.0,94.84,0,3,51.91666666666668,73.72666666666667
2025-11-06 01:00:00,Delhi,28.6517178,77.2219388,3,48.43,68.61,4.11,5.45,92.08,1,3,50.13666666666668,70.88333333333334
2025-11-06 02:00:00,Delhi,28.6517178,77.2219388,3,46.54,67.49,6.06,6.27,88.95,2,3,48.420000000000016,68.97333333333334
2025-11-06 03:00:00,Delhi,28.6517178,77.2219388,3,44.48,66.43,7.81,7.06,88.28,3,3,46.48333333333335,67.51
2025-11-06 04:00:00,Delhi,28.6517178,77.2219388,3,42.58,65.11,7.67,7.59,93.38,4,3,44.53333333333334,66.34333333333335
2025-11-06 05:00:00,Delhi,28.6517178,77.2219388,3,41.09,63.57,6.76,7.88,103.65,5,3,42.716666666666676,65.03666666666668
2025-11-06 06:00:00,Delhi,28.6517178,77.2219388,3,40.17,62.12,5.4,8.09,119.44,6,3,41.280000000000015,63.6
2025-11-06 07:00:00,Delhi,28.6517178,77.2219388,3,23.76,37.27,1.93,5.67,137.86,7,3,35.00666666666668,54.320000000000014
2025-11-06 08:00:00,Delhi,28.6517178,77.2219388,4,21.04,32.51,1.39,4.66,141.58,8,3,28.32333333333335,43.966666666666676
2025-11-06 09:00:00,Delhi,28.6517178,77.2219388,4,21.76,33.58,1.43,4.62,145.13,9,3,22.18666666666668,34.45333333333334
2025-11-06 10:00:00,Delhi,28.6517178,77.2219388,3,23.97,36.93,3.78,4.8,138.25,10,3,22.25666666666668,34.34000000000001
2025-11-06 11:00:00,Delhi,28.6517178,77.2219388,3,26.76,41.51,9.46,4.97,121.72,11,3,24.16333333333335,37.34000000000001
2025-11-06 12:00:00,Delhi,28.6517178,77.2219388,3,29.07,45.82,17.53,5.04,104.48,12,3,26.600000000000012,41.42000000000001
2025-11-06 13:00:00,Delhi,28.6517178,77.2219388,3,31.29,50.13,23.1,5.05,90.8,13,3,29.040000000000017,45.820000000000014
2025-11-06 14:00:00,Delhi,28.6517178,77.2219388,3,33.95,54.89,24.37,5.07,84.51,14,3,31.43666666666668,50.28000000000001
2025-11-06 15:00:00,Delhi,28.6517178,77.2219388,3,36.35,58.76,23.28,4.9,80.88,15,3,33.86333333333335,54.59333333333334
2025-11-06 16:00:00,Delhi,28.6517178,77.2219388,3,37.56,60.31,21.24,4.47,76.25,16,3,35.95333333333335,57.98666666666668
2025-11-06 17:00:00,Delhi,28.6517178,77.2219388,3,39.33,62.59,19.85,4.11,73.77,17,3,37.74666666666668,60.55333333333334
2025-11-06 18:00:00,Delhi,28.6517178,77.2219388,3,40.55,63.7,17.96,3.62,74.06,18,3,39.14666666666668,62.20000000000002
2025-11-06 19:00:00,Delhi,28.6517178,77.2219388,3,40.91,63.34,14.75,3.07,76.31,19,3,40.26333333333335,63.210000000000015
2025-11-06 20:00:00,Delhi,28.6517178,77.2219388,3,41.82,64.12,11.65,2.71,78.63,20,3,41.09333333333334,63.72000000000002
2025-11-06 21:00:00,Delhi,28.6517178,77.2219388,3,42.9,65.45,9.14,2.51,81.01,21,3,41.87666666666669,64.30333333333334
2025-11-06 22:00:00,Delhi,28.6517178,77.2219388,3,44.05,67.13,7.31,2.42,82.99,22,3,42.923333333333346,65.56666666666668
2025-11-06 23:00:00,Delhi,28.6517178,77.2219388,3,45.27,69.09,6.17,2.33,84.02,23,3,44.073333333333345,67.22333333333334
2025-11-07 00:00:00,Delhi,28.6517178,77.2219388,3,46.44,71.12,5.74,2.31,84.21,0,4,45.25333333333335,69.11333333333334
2025-11-07 01:00:00,Delhi,28.6517178,77.2219388,3,47.25,73.12,6.42,2.48,82.39,1,4,46.320000000000014,71.11000000000001
2025-11-07 02:00:00,Delhi,28.6517178,77.2219388,3,48.4,76.77,9.12,3.05,78.42,2,4,47.363333333333344,73.67
2025-11-07 03:00:00,Delhi,28.6517178,77.2219388,3,49.8,81.02,11.15,3.81,78.29,3,4,48.48333333333335,76.97000000000001
2025-11-07 04:00:00,Delhi,28.6517178,77.2219388,4,51.74,85.37,9.49,5.05,91.86,4,4,49.98000000000002,81.05333333333334
2025-11-07 05:00:00,Delhi,28.6517178,77.2219388,4,53.32,87.56,7.88,5.75,108.05,5,4,51.62000000000001,84.65000000000002
2025-11-07 06:00:00,Delhi,28.6517178,77.2219388,4,53.63,87.08,5.84,6.61,131.82,6,4,52.89666666666668,86.67000000000002
2025-11-07 07:00:00,Delhi,28.6517178,77.2219388,4,30.16,50.71,1.97,6.65,149.02,7,4,45.70333333333335,75.11666666666669
2025-11-07 08:00:00,Delhi,28.6517178,77.2219388,4,25.24,42.08,1.61,5.47,149.6,8,4,36.343333333333355,59.95666666666667
2025-11-07 09:00:00,Delhi,28.6517178,77.2219388,4,25.36,41.93,1.79,5.14,152.87,9,4,26.920000000000016,44.90666666666667
2025-11-07 10:00:00,Delhi,28.6517178,77.2219388,4,27.75,45.16,4.73,5.13,144.78,10,4,26.116666666666685,43.05666666666667
2025-11-07 11:00:00,Delhi,28.6517178,77.2219388,3,31.26,50.6,11.39,5.21,126.1,11,4,28.12333333333335,45.896666666666675
2025-11-07 12:00:00,Delhi,28.6517178,77.2219388,3,34.27,55.96,20.77,5.21,106.03,12,4,31.093333333333348,50.573333333333345
2025-11-07 13:00:00,Delhi,28.6517178,77.2219388,3,37.22,61.56,27.63,5.2,89.08,13,4,34.250000000000014,56.04000000000001
2025-11-07 14:00:00,Delhi,28.6517178,77.2219388,3,41.13,68.51,30.63,5.12,77.67,14,4,37.54000000000001,62.01000000000001
2025-11-07 15:00:00,Delhi,28.6517178,77.2219388,3,45.36,75.5,30.85,4.78,68.99,15,4,41.23666666666668,68.52333333333335
2025-11-07 16:00:00,Delhi,28.6517178,77.2219388,3,49.0,80.45,29.14,4.18,60.95,16,4,45.16333333333335,74.82000000000001
2025-11-07 17:00:00,Delhi,28.6517178,77.2219388,4,53.11,86.28,27.95,3.73,55.89,17,4,49.15666666666669,80.74333333333335
